code,readability_level,num_of_lines_norm,code_length_norm,cyclomatic_complexity_norm,indents_norm,loop_count_norm,line_length_norm,identifiers_norm
"class Solution:
    def findAllPeople(self, n: int, meetings: List[List[int]], firstPerson: int) -> List[int]:
        secretHolders = set()
        secretHolders.add(0)
        secretHolders.add(firstPerson)
        
        tupleMeetings = {}
        for meeting in meetings:
            time = meeting[2]
            if(time in tupleMeetings):
                tupleMeetings[time].append((meeting[0], meeting[1]))
            else:
                tupleMeetings[time] = [(meeting[0], meeting[1])]
        
        #print(tupleMeetings)
        for key in sorted (tupleMeetings):
            edgeList = tupleMeetings[key]
            adjacencyList = {}
            for edge in edgeList:
                if(edge[0] not in adjacencyList):
                    adjacencyList[edge[0]] = set()
                adjacencyList[edge[0]].add(edge[1])
                if(edge[1] not in adjacencyList):
                    adjacencyList[edge[1]] = set()
                adjacencyList[edge[1]].add(edge[0])
            
            frontier = set()
            for edgeNode in adjacencyList:
                if(edgeNode in secretHolders):
                    frontier.add(edgeNode)

            while(len(frontier) > 0):
                newFrontier = set()
                for item in frontier:
                    if(item in adjacencyList):
                        for neighbor in adjacencyList[item]:
                            if(neighbor not in secretHolders):
                                secretHolders.add(neighbor)
                                newFrontier.add(neighbor)
                frontier = newFrontier
        return list(secretHolders)",Low,0.5671641791044776,0.47126436781609193,0.5263157894736842,0.42857142857142855,0.5,0.2883617300131062,0.5
"class Solution:
    def findEvenNumbers(self, digits: List[int]) -> List[int]:
        n = len(digits)
        res = []
        
        for i in range(n):
            if digits[i] != 0:
                for j in range(n):
                    if j != i:
                        for k in range(n):
                            if digits[k] % 2 == 0 and k not in (i, j):
                                res.append(digits[i]*100+digits[j]*10+digits[k])
                            
        res = list(set(res))
        res.sort()
        return res",Medium,0.19402985074626866,0.1382335148215366,0.5263157894736842,0.42857142857142855,0.23076923076923078,0.22285714285714295,0.234375
"class Solution:
    def deleteMiddle(self, head: Optional[ListNode]) -> Optional[ListNode]:
        if head == None:
            return head
        if head.next == None:
            return head.next
        node = head
        n = 0
        while(node != None):
            n+=1
            node = node.next
        mid = n//2
        print(mid)
        n = 0
        node = head
        while(node != None):
            if(n == mid-1):
                node.next = node.next.next
                break
            n += 1
            node = node.next  
        return head",Medium,0.2835820895522388,0.147005444646098,0.15789473684210525,0.2857142857142857,0.19230769230769232,0.10305186294701371,0.40625
"class Solution:
    def getDirections(self, root: Optional[TreeNode], startValue: int, destValue: int) -> str:
        graph = defaultdict(set) # from.val -> (dest_node, 'L')
        
        que = deque([root])

        while que:
            size = len(que)
            for _ in range(size):
                node = que.popleft()
                if node.left:
                    que.append(node.left)
                    graph[node.val].add((node.left, 'L'))
                    graph[node.left.val].add((node, 'U'))
                if node.right:
                    que.append(node.right)
                    graph[node.val].add((node.right, 'R'))
                    graph[node.right.val].add((node, 'U'))
        
        
        
        que = deque([(startValue, '')])
        visited = set([startValue])
        while que:
            cnt, path = que.popleft()
            
            if cnt == destValue:
                return path
            
            for nei, label in graph[cnt]:
                if nei.val in visited:
                    continue
                que.append([nei.val, path + label])
                visited.add(nei.val)",Low,0.4626865671641791,0.323653962492438,0.5789473684210527,0.42857142857142855,0.3076923076923077,0.20722030263314672,0.5
"class Solution:
    def validArrangement(self, pairs: List[List[int]]) -> List[List[int]]:
        
        # in degree table for each node
        in_degree = defaultdict(int)
        
        # out degree table for each node
        out_degree = defaultdict(int)
        
        # adjacency matrix for each node
        adj_matrix = defaultdict(list)
        
        
        # update table with input edge pairs
        for src, dst in pairs:
            
            in_degree[dst] += 1
            out_degree[src] += 1
            adj_matrix[src].append(dst)
            
        
        ## Case_#1:
        # There is eular circuit in graph, any arbitrary node can be start point, here we use source node of first edge just for convenience
        start_node_idx = pairs[0][0]
        
        
        ## Case_#2
        # There is no eular circuit. But there is eular path, find the start node by indegree and outdegree relation
        for node in adj_matrix:
            
			# find the node whose outdegree is one more than indegree
            if out_degree[node] - in_degree[node] == 1:
                start_node_idx = node
                break
        
        # ------------------------------------------------
        def eular_path( adjMatrix, path, cur_node):
            
            # Keep traverse to next node in DFS until all edges of current node are visited
            while adjMatrix[cur_node]:
                
                # pop one edge and get next visit node
                next_visit_node = adjMatrix[cur_node].pop()
                
                eular_path( adjMatrix, path, next_visit_node )
                
                # post-order style
                # current explorer is finished, record current edge pair 
                path.append([cur_node, next_visit_node])
                
                
        # ------------------------------------------------
        record = []
        eular_path(adj_matrix, record, start_node_idx)
        
        # reversed of post-order record is the answer of eular path        
        return reversed(record)",Medium,0.8059701492537313,0.6107078039927405,0.3684210526315789,0.2857142857142857,0.3076923076923077,0.2414295075828498,0.46875
"class Solution:
    def maxSubsequence(self, nums: List[int], k: int) -> List[int]:
        n = len(nums)

        window = nums[:k]

        for i in range(k,n):
            curr_min = min(window)
            
            if nums[i] > curr_min:
                window.remove(curr_min)
                window.append(nums[i])

        return window",High,0.16417910447761194,0.07894736842105263,0.3157894736842105,0.14285714285714285,0.07692307692307693,0.09575562052626274,0.15625
"class Solution:
    def goodDaysToRobBank(self, sec: List[int], time: int) -> List[int]:
        result = []
        
        n = len(sec) - 1
        
        if time == 0:
            copied = sec
            copied.sort()
            if copied == sec:
                return list(range(n+1))
        
        if n <= time:
            return
        
        else:
            t = time
            while t - time >= 0 and t + time <= n:
                temp = time
                s = t - time
                u = t + time
                flag = True
				
                while temp:
                    if sec[s] < sec[s+1]:
                        flag = False
                        break
                    else:
                        s += 1
        
                    if sec[u] < sec[u-1]:
                        flag = False
                        break
                    else:
                        u -= 1
						
                    temp -= 1
					
                if flag == True:
                    result.append(t)
                t += 1
        
        return result",Low,0.5970149253731343,0.30490018148820325,0.42105263157894735,0.42857142857142855,0.3076923076923077,0.08713724021718779,0.6875
"class Solution:
    def maximumDetonation(self, bombs: List[List[int]]) -> int:
        graph = defaultdict(set)
        for i, (x, y, r) in enumerate(bombs):
            for j, (a, b, _) in enumerate(bombs):
                if i != j and pow(x - a, 2) + pow(y - b, 2) <= r * r:
                    graph[i].add(j)
        max_bombs = 1
        for start in graph:
            detonated = set()
            layer = {start}
            while layer:
                new_layer = set()
                for current_bomb in layer:
                    if current_bomb not in detonated:
                        detonated.add(current_bomb)
                        if current_bomb in graph:
                            new_layer.update(graph[current_bomb])
                layer = new_layer
            max_bombs = max(max_bombs, len(detonated))
        return max_bombs",Low,0.26865671641791045,0.23411978221415608,0.631578947368421,0.42857142857142855,0.3076923076923077,0.31376146788990833,0.421875
"class Solution:
    def countPoints(self, rings: str) -> int:
        colors = {'R': 0, 'G': 1, 'B': 2}
        result = 0
        rods = [0] * 10 
        for i in range(0, len(rings), 2):
            color = rings[i]
            rod = int(rings[i+1])
            if rods[rod] != 7:
                rods[rod] |= 1 << colors[color]
                if rods[rod] == 7:
                    result += 1
                    
        return result",Medium,0.16417910447761194,0.1073805202661827,0.3684210526315789,0.2857142857142857,0.11538461538461539,0.19241859058372818,0.359375
"class Solution:
    def subArrayRanges(self, nums: List[int]) -> int:
        result = 0
        n = len(nums)
        for i in range(n) :
            Min, Max = nums[i], nums[i]
            
            for j in range(i, n, 1) :
                Min = min(Min, nums[j])
                Max = max(Max, nums[j])
                result -= Max - Min
            
        return abs(result)",High,0.14925373134328357,0.09044162129461585,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.16782437745740503,0.21875
"class Solution:
    def minimumRefill(self, nums: List[int], capacityA: int, capacityB: int) -> int:
        
        
        n = len(nums)
        
        i = 0
        j = n-1
        
        canA = capacityA
        canB = capacityB
        
        count = 0
        
        while(i<j):
    
            # water the left plant
            if canA < nums[i]:
                canA = capacityA   
                count += 1
            canA -= nums[i]
            i += 1
            
            # water the right plant
            if canB < nums[j]:
                canB = capacityB
                count += 1
            canB -= nums[j]
            j -= 1
        
        # if both point to same plant in cases (it'll only happen if n is odd)
        if i==j:
            if canA > canB:
                if canA < nums[i]:
                    canA = capacityA    
                    count += 1
                canA -= nums[i]
            else:
                if canB < nums[j]:
                    canB = capacityB 
                    count += 1
                canB -= nums[j]
                
        
        return count",Low,0.6268656716417911,0.31730187537810045,0.5263157894736842,0.2857142857142857,0.34615384615384615,0.08376623376623378,0.640625
"class Solution:
    def maxTotalFruits(self, fruits: List[List[int]], startPos: int, k: int) -> int:
        
        f = [0] * (2 * 10**5 + 1)
        for a, b in fruits:
            f[a] = b

        f_acc = list(accumulate(f, initial=0))
        n = len(f_acc)
        
        startPos += 1
        left_only = f_acc[startPos] - f_acc[max(0, startPos - k - 1)]
        right_only = f_acc[min(n - 1, startPos + k)] - f_acc[startPos - 1]
        ans = max(left_only, right_only)
        
        # turn left and then right
        for i in range(1, (k - 1) // 2 + 1):
            
            first_left = f_acc[startPos] - f_acc[max(0, startPos - i - 1)]
            then_right = f_acc[min(n - 1, startPos + k-2*i)] - f_acc[startPos]
        
            first_right = f_acc[min(n - 1, startPos + i)] - f_acc[startPos - 1]
            then_left = f_acc[startPos - 1] - f_acc[max(0, startPos - (k - 2*i) - 1)]
            ans = max(ans, first_left + then_right, first_right + then_left)
        
        return ans",Low,0.34328358208955223,0.2813067150635209,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.2822123197903015,0.5
"class Solution:
    def firstPalindrome(self, words: List[str]) -> str:
        for word in words:
            if word == word[::-1]: return word
        return """"",High,0.029850746268656716,0.023290986085904415,0.2631578947368421,0.14285714285714285,0.07692307692307693,0.2836828309305374,0.109375
"class Solution:
    def addSpaces(self, s: str, spaces: List[int]) -> str:
        outpur=""""
        rest=0
        for k in range(len(s)):
            if rest<len(spaces) and k == spaces[rest]:
                outpur=outpur+"" ""
                rest=rest+1
            outpur=outpur+s[k]
        return(outpur)",High,0.1044776119402985,0.0677555958862674,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.19938837920489297,0.203125
"class Solution:
    def getDescentPeriods(self, prices: List[int]) -> int:
        lastPrice = None
        counter = 0
        seen = 0
        
        for price in prices:
            if lastPrice and lastPrice - price == 1:
                counter += 1 + seen
                seen += 1
            else:
                seen = 0
                
            counter += 1
            lastPrice = price
            
        return counter",High,0.208955223880597,0.10707803992740472,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.10655307994757537,0.21875
"class Solution:
    def kIncreasing(self, arr: List[int], k: int) -> int:
        n = len(arr)
        
        def lis(nums):
            '''
            Patience sort
            Time: O(NlogN)
            Space: O(N)
            '''
            n = len(nums)
            if n <= 1:
                return n
            # num, pointer
            c = []
            size = 0

            for x in nums:
			    # bisect as it is non-decreasing
                l = bisect.bisect_right(c, x)
                if l < size:
                    c[l] = x
                else:
                    c.append(x)
                    size = max(size, l+1)

            return size
        
        ans = 0
        for i in range(k):
            sub = []
            for j in range(i, n, k):
                sub.append(arr[j])
            ans += len(sub) - lis(sub)
        
        return ans",Medium,0.4925373134328358,0.24047186932849365,0.3684210526315789,0.2857142857142857,0.19230769230769232,0.07542407788803594,0.453125
"class Solution:
    def mostWordsFound(self, sentences: List[str]) -> int: 
        c=0
        m=0
        for i in range(len(sentences)):
            c=sentences[i].count(' ')
            if c+1>m:
                m=c+1
        return m",High,0.08955223880597014,0.04597701149425287,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.13663171690694628,0.109375
"class Solution:
    def findAllRecipes(self, recipes: List[str], ingredients: List[List[str]], supplies: List[str]) -> List[str]:
        available_ingredients=[]
        
        cook={}
        for ing in supplies:
            available_ingredients.append(ing)
        
        for rec in range(len(recipes)):
            cook[recipes[rec]]=ingredients[rec]
        
        def canCook(recipe,waiting):
            
            
            needed_ingrediants=cook[recipe]
            
            count=0
            for ing in needed_ingrediants:
                if ing in waiting:
                    return False
                if ing in available_ingredients:
                    count+=1
                elif ing in recipes:
                    waiting.append(ing)
                    if canCook(ing,waiting):
                        available_ingredients.append(ing)
                        count+=1
                    
                
            return count==len( needed_ingrediants)
            
        
        result=[]
        for recipe in recipes:

            if canCook(recipe,[]):
                result.append(recipe)
        
        return result",Low,0.5373134328358209,0.3294010889292196,0.5789473684210527,0.42857142857142855,0.34615384615384615,0.15228668000275922,0.4375
"class Solution:
    def canBeValid(self, s: str, locked: str) -> bool:
        if len(s) % 2 == 1:
            return False
        
        # Left to right, try to balance "")""
        balance = 0
        for i in range(len(s)):
            if s[i] == ""("" or locked[i] == ""0"":
                balance += 1
            else:
                balance -= 1
            if balance < 0:
                return False
                
        # Right to left, try to balance ""(""
        balance = 0
        for i in range(len(s) - 1, -1, -1):
            if s[i] == "")"" or locked[i] == ""0"":
                balance += 1
            else:
                balance -= 1
            if balance < 0:
                return False
        
        return True",Low,0.34328358208955223,0.19903206291591047,0.42105263157894735,0.2857142857142857,0.2692307692307692,0.13676539973787682,0.59375
"class Solution:
    def isSameAfterReversals(self, num: int) -> bool:
        return num == 0 or num % 10",Medium,0.0,0.005747126436781609,0.21052631578947367,0.14285714285714285,0.0,0.4407601572739188,0.046875
"class Solution:
    def executeInstructions(self, n: int, startPos: List[int], s: str) -> List[int]:
        grid = [[0]*n for _ in range(n)]
        directions = {'R':(0,1),'L':(0,-1),'U':(-1,0),'D':(1,0)}
        l = len(s)
        ans = [0]*l
        temp = startPos.copy()
        for i in range(l):
            step = 0
            startPos = temp.copy()
            for j in range(i,l):
                d = directions[s[j]]
                new_start  = [startPos[0]+d[0],startPos[1]+d[1]]
                if 0<=new_start[0]<n and 0<=new_start[1]<n :
                    step += 1
                    startPos = new_start
                else:
                    break
            ans[i] = step
        
        return ans",Low,0.26865671641791045,0.19419237749546278,0.3157894736842105,0.2857142857142857,0.15384615384615385,0.22553079947575363,0.609375
"class Solution:
    def getDistances(self, arr: List[int]) -> List[int]:
        indices = defaultdict(list)
        prefsum = {}
        for i, a in enumerate(arr):
            indices[a].append(i)
            if a not in prefsum:
                prefsum[a] = [i]
            else:
                prefsum[a].append(i + prefsum[a][-1])
        res = []
        for i, a in enumerate(arr):
            idx = bisect_right(indices[a], i) - 1
            # count of smaller, count of larger
            sc, lc = idx, len(indices[a]) - idx - 1
            ss = prefsum[a][idx - 1] if idx > 0 else 0  # sum of smaller
            ls = prefsum[a][-1] - prefsum[a][idx]  # sum of larger
            res.append(i * sc - ss + ls - i * lc)
        return res",Medium,0.23880597014925373,0.20024198427102238,0.3684210526315789,0.2857142857142857,0.15384615384615385,0.29445172564438626,0.296875
"class Solution:
    def recoverArray(self, nums: List[int]) -> List[int]:
        nums.sort()
        n = len(nums)
        
        def check(k):
            cnt = defaultdict(int)
            ans = []
            for x in nums:
                if cnt[x - 2*k] > 0:
                    cnt[x - 2*k] -= 1
                    ans.append(x - k)
                else:
                    cnt[x] += 1
            if len(ans) == n // 2: return ans
            return []
                       
	    # maximum k should not exceed half of the array
        cand_k = sorted(set((nums[i] - nums[0]) // 2 for i in range(1, n // 2 + 1) if (nums[i] - nums[0]) % 2 == 0))
        for k in cand_k:
            if k == 0: continue
            ans = check(k)
            if ans: return ans",Medium,0.29850746268656714,0.20780399274047187,0.3684210526315789,0.2857142857142857,0.3076923076923077,0.2086381508399857,0.40625
"class Solution:
    def checkString(self, s: str) -> bool:
        return ""ba"" not in s",High,0.0,0.00030248033877797946,0.21052631578947367,0.14285714285714285,0.0,0.3204456094364352,0.0
"class Solution:
    def numberOfBeams(self, bank: List[str]) -> int:
        prev, res = 0, 0
        for i in range(len(bank)):
            ones = bank[i].count(""1"")
            if ones == 0: continue  #we can ignore rows without any ""1""
            
            if prev > 0:  #if we have some 1's in prev row we multiply with current ones to get number of lasers
                res += prev * ones
            prev = ones  #storing curr 1's to find lasers from current to next row
            
        return res",Medium,0.13432835820895522,0.1294615849969752,0.3157894736842105,0.2857142857142857,0.15384615384615385,0.3635887048731086,0.203125
"class Solution:
    def asteroidsDestroyed(self, mass: int, asteroids: List[int]) -> bool:
      asteroids.sort()
      while asteroids:
        ind = bisect.bisect_right(asteroids, mass)
        if ind == len(asteroids): return True
        elif ind == 0: return False
        else:
          #it can collide with all asteroids before this index
          mass += sum(asteroids[:ind])
          asteroids = asteroids[ind:]",Medium,0.11940298507462686,0.10193587416817906,0.3157894736842105,0.14285714285714285,0.15384615384615385,0.3044036697247707,0.28125
"class Solution:
    def maximumInvitations(self, favorite: List[int]) -> int:
        n = len(favorite)
        graph = [[] for _ in range(n)]
        for i, x in enumerate(favorite): graph[x].append(i)
        
        def bfs(x, seen): 
            """"""Return longest arm of x.""""""
            ans = 0 
            queue = deque([x])
            while queue: 
                for _ in range(len(queue)): 
                    u = queue.popleft()
                    for v in graph[u]: 
                        if v not in seen: 
                            seen.add(v)
                            queue.append(v)
                ans += 1
            return ans 
        
        ans = 0 
        seen = [False]*n
        for i, x in enumerate(favorite): 
            if favorite[x] == i and not seen[i]: 
                seen[i] = seen[x] = True 
                ans += bfs(i, {i, x}) + bfs(x, {i, x})
                
        dp = [0]*n
        for i, x in enumerate(favorite): 
            if dp[i] == 0: 
                ii, val = i, 0
                memo = {}
                while ii not in memo: 
                    if dp[ii]: 
                        cycle = dp[ii]
                        break
                    memo[ii] = val
                    val += 1
                    ii = favorite[ii]
                else: cycle = val - memo[ii]
                for k in memo: dp[k] = cycle
        return max(ans, max(dp))",Low,0.582089552238806,0.4059286146400484,0.6842105263157895,0.42857142857142855,0.5,0.20453281334910337,0.796875
"class Solution:
    def capitalizeTitle(self, title: str) -> str:
        li=title.split()
        ans=[]
        for i in range(0,len(li)):
            if len(li[i])==1 or len(li[i])==2:
                li[i]=li[i].lower()
            else:
                li[i]=li[i].capitalize()

        return "" "".join(li)",High,0.11940298507462686,0.06805807622504537,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.15467889908256885,0.21875
"class Solution:
    def _findMid(self, head):
        prev = None
        fast = slow = head
        while fast and fast.next:
            prev, slow, fast = slow, slow.next, fast.next.next
        if prev: prev.next = None
        return slow
    
    def _revList(self, head):
        prev = None
        while head:
            head.next, prev, head = prev, head, head.next
        return prev
            
    
    def pairSum(self, head: Optional[ListNode]) -> int:
        # Find 2nd middle node
        mid = self._findMid(head)
        #Reverse list from mid
        tail = self._revList(mid)
        mx = 0
        while head:
            mx = max(mx, head.val + tail.val)
            head, tail = head.next, tail.next
        return mx",Medium,0.34328358208955223,0.19933454325468844,0.3157894736842105,0.14285714285714285,0.15384615384615385,0.13730013106159897,0.484375
"class Solution:
    def longestPalindrome(self, words: List[str]) -> int:
        
        palindromicPairsFinder = collections.Counter(); count = 0
        for word in words:
            reversedWord = word[::-1]
            if palindromicPairsFinder[reversedWord] > 0:
                count += 1
                palindromicPairsFinder[reversedWord] -= 1
            else:
                palindromicPairsFinder[word] += 1

        return 2 * (2 * count + any(word[0] == word[1] for word in palindromicPairsFinder if palindromicPairsFinder[word] > 0))",Medium,0.14925373134328357,0.14095583787053842,0.3157894736842105,0.2857142857142857,0.15384615384615385,0.3538663171690695,0.25
"class Solution:
    def possibleToStamp(self, grid: List[List[int]], stampHeight: int, stampWidth: int) -> bool:
        m, n = len(grid), len(grid[0])
        prefix = [[0]*(n+1) for _ in range(m+1)]
        for i in range(m):
            for j in range(n): 
                prefix[i+1][j+1] = grid[i][j] + prefix[i+1][j] + prefix[i][j+1] - prefix[i][j]
        
        seen = [[0]*n for _ in range(m)]
        for i in range(m-stampHeight+1): 
            for j in range(n-stampWidth+1): 
                diff = prefix[i+stampHeight][j+stampWidth] - prefix[i+stampHeight][j] - prefix[i][j+stampWidth] + prefix[i][j]
                if diff == 0: seen[i][j] = 1
                    
        prefix = [[0]*(n+1) for _ in range(m+1)]
        for i in range(m): 
            for j in range(n): 
                prefix[i+1][j+1] = seen[i][j] + prefix[i+1][j] + prefix[i][j+1] - prefix[i][j]
                
        for i in range(m):
            ii = max(0, i-stampHeight+1)
            for j in range(n): 
                jj = max(0, j-stampWidth+1)
                if grid[i][j] == 0 and prefix[i+1][j+1] - prefix[i+1][jj] - prefix[ii][j+1] + prefix[ii][jj] == 0: return False 
        return True",Low,0.3283582089552239,0.33635813672111314,0.6842105263157895,0.2857142857142857,0.5769230769230769,0.40622542595019656,0.578125
"class Solution:
    def checkValid(self, matrix: List[List[int]]) -> bool:
        n=len(matrix)
        
        return all(len(set(row))==n for row in matrix) and all(len(set(col))==n for col in zip(*matrix))",Medium,0.029850746268656716,0.03750756200846945,0.21052631578947367,0.14285714285714285,0.07692307692307693,0.4407601572739188,0.109375
"class Solution:
    def minSwaps(self, nums: List[int]) -> int:

        cntone = 0
        
		# First, compute how many 1s here
        for n in nums:
            if n == 1:
                cntone += 1
    
        l, res = 0, float('inf')
		
		# Doing this for circular array
        nums.extend(nums)
        
        need = {0:0, 1:0}
		
		# Start sliding window
        for r, val in enumerate(nums):
            need[val] += 1
             
			# our window should group all 1 together 
            if need[0] + need[1] == cntone:
                res = min(res, need[0])
                need[nums[l]] -= 1
                l += 1
                
        return res if res != float('inf') else 0",Medium,0.373134328358209,0.18542044767090138,0.42105263157894735,0.14285714285714285,0.23076923076923078,0.08501529051987768,0.421875
"class Solution:
    def wordCount(self, startWords: List[str], targetWords: List[str]) -> int:
        # turns word into binary string
        # i.e., 'ab' -> b11
        # 'ac' -> b101
        # 'ad' -> b1001
        # a-z -> b11111111111111111111111111
        def bin_word(word):
            num = 0
            for c in word:
                cn = ord(c) - ord('a')
                mask = 1 << cn
                num ^= mask
            return num
        
        # take out a letter from a binary string
        def bin_take_out(word, letter):
            cn = ord(letter) - ord('a')
            mask = 1 << cn
            return word ^ mask

        starts = set([bin_word(w) for w in startWords])
            
        count = 0
        for t in targetWords:
            t_b = bin_word(t)
            for c in t:
                # try taking out each letter in t
                # and see if the resulting binary
                # in starts
                if bin_take_out(t_b, c) in starts:
                    count += 1
                    break
        return count",Medium,0.4626865671641791,0.29915305505142165,0.2631578947368421,0.2857142857142857,0.23076923076923078,0.17440724413201483,0.453125
"class Solution:
    def earliestFullBloom(self, plantTime, growTime):
        PLANT, GROW = 0,1
        #create array of (plant, grow) tuples
        times = list(zip(plantTime, growTime))

        #sort by grow time
        times.sort(key=lambda i:i[GROW], reverse=True)

        prev_plant = prev_bloom = 0
        for time in times:
            cur_bloom = time[PLANT]+time[GROW]

            #get the time of the last bloom
            prev_bloom = max(prev_bloom, prev_plant+cur_bloom)

            prev_plant += time[PLANT]

        return prev_bloom",High,0.23880597014925373,0.14216575922565033,0.2631578947368421,0.14285714285714285,0.038461538461538464,0.1518567059851464,0.25
"class Solution:
    def divideString(self, s: str, k: int, fill: str) -> List[str]:
        
		# s = ""abcdefghij"", k = 3, fill = ""x""
		
        res = []
        for i in range(0, len(s), k):
            res.append(s[i:i+k])
            # print(res) ['abc', 'def', 'ghi', 'j']
            
            while len(res[-1]) < k:
                    res[-1] += fill
        return res",Medium,0.14925373134328357,0.08862673926194797,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.16114023591087806,0.3125
"class Solution:
    def minMoves(self, target: int, maxDoubles: int) -> int:
        step = 0
        while target != 1  :
            if target % 2 == 1:
                if maxDoubles == 0:
                    step += target -1
                    target = 1
                else:
                    target -= 1
                    step +=1
            else:
                if maxDoubles > 0:
                    target = target/ 2
                    step +=1
                    maxDoubles -=1
                else:
                    step +=1
                    target -=1
        return int(step)",Medium,0.2537313432835821,0.1569872958257713,0.42105263157894735,0.42857142857142855,0.15384615384615385,0.16459957232530864,0.421875
"class Solution:
    def mostPoints(self, questions: List[List[int]]) -> int:
        n = len(questions)
        
        # set dp array
        dp = [0]*n
        
        # start from last
        dp [-1] = questions[-1][0]
        
        # start setting the rest
        for i in reversed(range(n-1)):
            points, skip = questions[i]
            
            # dp formula
            if i + skip + 1 < n : dp[i] = max(dp[i+1], points + dp[i + skip + 1])
            else: dp [i] = max(points, dp[i+1])
    
        return dp[0]",High,0.23880597014925373,0.13702359346642468,0.3157894736842105,0.2857142857142857,0.11538461538461539,0.13923110528615115,0.203125
"class Solution:
    def maxRunTime(self, n: int, batteries: List[int]) -> int:
        l, h = min(batteries), sum(batteries)
        
        batteries.sort()
        cands = batteries[-n:]
        rest = sum(batteries[:-n])
        
        def bs(t):
            tmp = rest
            for x in cands:
			    # all rest batteries on computer can run more than t time
                if x >= t: return True
				# need t - x batteries to fill
                tmp -= t - x
				if tmp < 0: return False
            return True
            
        
        while l < h:
            mid = l + (h - l + 1) // 2
            if bs(mid):
                l = mid
            else:
                h = mid  - 1
        
        return l",Medium,0.3582089552238806,0.1938898971566848,0.3157894736842105,0.2857142857142857,0.19230769230769232,0.112723056759754,0.390625
"class Solution:
    def minimumCost(self, cost: List[int]) -> int:
        cost.sort(reverse=True)
        res = sum(cost)
        i = 2
        while i < len(cost):
            res -= cost[i]
            i += 3 #skip every 2 elements to eliminate the max possible price
            
        return res",High,0.1044776119402985,0.06533575317604355,0.2631578947368421,0.2857142857142857,0.038461538461538464,0.18750546089995637,0.109375
"class Solution:
    def numberOfArrays(self, differences: List[int], lower: int, upper: int) -> int: 
        total_sequences = 0
        sequence = [lower] 
        
        for j in range(len(differences)):
            x = sequence[j] + differences[j]
            sequence.append(x)
        
        minn, maxx = min(sequence), max(sequence)
        
        if lower <= minn <= upper and lower <= maxx <= upper: total_sequences += 1
            
        for i in range(lower + 1, upper+1):
            minn = minn + 1
            maxx = maxx + 1
            
            if lower <= minn <= upper and lower <= maxx <= upper: total_sequences += 1
            
        return total_sequences",Low,0.2537313432835821,0.18330308529945555,0.42105263157894735,0.2857142857142857,0.2692307692307692,0.22581223701455483,0.546875
"class Solution:
    def numberOfWays(self, corridor: str) -> int:
        n = len(corridor)
        if n==1:
            return 0
        d = defaultdict(int)
        numS = 0
        
        for i in range(n):
            if (numS==0 or numS%2==1) and corridor[i]=='P':
                continue
            if corridor[i]=='P':
                d[numS//2] += 1
            else:
                numS += 1

        if numS==0 or numS%2:
            return 0
        if corridor[-1]=='P':
            d[numS//2] = 0

        ret = 1
        for v in d.values():
            ret *= (v+1)
        return ret%(10**9+7)",Low,0.3283582089552239,0.15970961887477314,0.42105263157894735,0.2857142857142857,0.2692307692307692,0.08093053735255563,0.578125
"class Solution:
    def countElements(self, nums: List[int]) -> int:
        if len(nums) < 2:
            return 0
        # sort the num
        nums.sort()
        i = 1
        j = len(nums)-2
        while i < len(nums) and nums[i] == nums[i-1]:
            i+=1
        while j >= 0 and nums[j] == nums[j+1]:
            j-=1
        return max(0,j-i+1)",High,0.14925373134328357,0.08257713248638839,0.3157894736842105,0.2857142857142857,0.11538461538461539,0.13885976408912193,0.28125
"class Solution:
    def rearrangeArray(self, nums: List[int]) -> List[int]:
        a=[0]*len(nums)
        p=0
        n=1
        for i in nums:
            if i<0:
                a[n]=i
                n+=2
            else:
                a[p]=i
                p+=2
        return a",High,0.14925373134328357,0.06140350877192982,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.06087811271297503,0.171875
"class Solution:
    def findLonely(self, nums: List[int]) -> List[int]:
        d = {}
        for num in nums:
            d[num] = d.get(num, 0) + 1
        
        ans = []
        for num in nums:
            if d[num] == 1 and (num-1) not in d and (num+1) not in d:
                ans.append(num)
        
        return ans",High,0.13432835820895522,0.07410768300060495,0.3684210526315789,0.2857142857142857,0.11538461538461539,0.1411890861432146,0.15625
